street_norm,year,parcels,total_sqft,net_delta_sqft,run_count
CLARK STATE CROS ROAD,2021,1,2786.0,0.0,0.0
CLARK STATE CROS ROAD,2022,1,2786.0,0.0,0.0
CLARK STATE CROS ROAD,2023,1,2786.0,0.0,0.0
CLARK STATE CROS ROAD,2024,1,2786.0,0.0,0.0
CLARK STATE CROSSING,2014,8,15866.0,0.0,0.0
CLARK STATE CROSSING,2015,8,15866.0,0.0,0.0
CLARK STATE CROSSING,2018,1,0.0,0.0,0.0
CLARK STATE CROSSING,2019,2,5512.0,0.0,0.0
CLARK STATE CROSSING,2020,2,5512.0,0.0,0.0
CLARK STATE CROSSING,2021,2,5512.0,0.0,0.0
CLARK STATE CROSSING,2022,2,5512.0,0.0,0.0
CLARK STATE CROSSING,2023,2,5512.0,0.0,0.0
CLARK STATE CROSSING,2024,2,5512.0,0.0,0.0
CLARK STATE ROAD,2014,170,314768.0,0.0,0.0
CLARK STATE ROAD,2015,170,314768.0,0.0,0.0
CLARK STATE ROAD,2016,160,0.0,0.0,0.0
CLARK STATE ROAD,2017,162,317926.0,0.0,0.0
CLARK STATE ROAD,2018,67,124369.0,0.0,2.0
CLARK STATE ROAD,2019,159,326177.0,0.0,8.0
CLARK STATE ROAD,2020,158,325000.0,0.0,8.0
CLARK STATE ROAD,2021,157,324757.0,0.0,6.0
CLARK STATE ROAD,2022,157,323330.0,0.0,48.0
CLARK STATE ROAD,2023,157,323621.0,0.0,36.0
CLARK STATE ROAD,2024,157,324155.0,0.0,52.0
CLEAR CREEK COURT,2014,16,57198.0,0.0,0.0
CLEAR CREEK COURT,2015,16,57198.0,0.0,0.0
CLEAR CREEK COURT,2016,15,0.0,0.0,0.0
CLEAR CREEK COURT,2017,15,54732.0,0.0,0.0
CLEAR CREEK COURT,2018,15,54732.0,0.0,0.0
CLEAR CREEK COURT,2019,15,54732.0,0.0,0.0
CLEAR CREEK COURT,2020,15,54732.0,0.0,0.0
CLEAR CREEK COURT,2021,15,54732.0,0.0,0.0
CLEAR CREEK COURT,2022,15,54732.0,0.0,7.0
CLEAR CREEK COURT,2023,15,55167.0,0.0,0.0
CLEAR CREEK COURT,2024,16,55167.0,0.0,1.0
CLEAR CREEK WAY,2016,1,0.0,0.0,0.0
CLEAR CREEK WAY,2017,1,0.0,0.0,0.0
CLEAR CREEK WAY,2018,1,0.0,0.0,0.0
CLEAR CREEK WAY,2019,1,0.0,0.0,0.0
CLEAR CREEK WAY,2020,1,0.0,0.0,0.0
CLEAR CREEK WAY,2021,1,0.0,0.0,0.0
CLEAR CREEK WAY,2022,2,0.0,0.0,0.0
CLEAR CREEK WAY,2023,1,0.0,0.0,0.0
CLEAR CREEK WAY,2024,1,0.0,0.0,0.0
CLEAR CREEK WY,2023,1,0.0,0.0,0.0
CLEMPTON PARK,2019,4,0.0,0.0,0.0
CLEMPTON PARK,2020,3,9676.0,0.0,0.0
CLEMPTON PARK,2021,2,6110.0,0.0,0.0
CLEMPTON PARK,2022,1,2157.0,0.0,0.0
CLEMPTON PARK,2023,1,2157.0,0.0,0.0
CLEMPTON PARK,2024,1,2157.0,0.0,0.0
CLEMTON PARK,2019,48,52584.0,0.0,0.0
CLEMTON PARK,2020,49,111903.0,0.0,3.0
CLEMTON PARK,2021,50,144578.0,0.0,2.0
CLEMTON PARK,2022,51,154511.0,0.0,4.0
CLEMTON PARK,2023,51,153886.0,0.0,5.0
CLEMTON PARK,2024,51,152693.0,0.0,2.0
CLEMTON PARK DRIVE,2019,1,0.0,0.0,0.0
CLEMTON PARK DRIVE,2020,1,0.0,0.0,0.0
CLEMTON PARK DRIVE,2021,1,2988.0,0.0,0.0
CLEMTON PARK DRIVE,2022,1,2988.0,0.0,0.0
CLEMTON PARK DRIVE,2023,1,2988.0,0.0,0.0
CLEMTON PARK DRIVE,2024,1,2988.0,0.0,0.0
CLIMBING FIG,2016,4,0.0,0.0,0.0
CLIMBING FIG,2017,4,5262.0,0.0,0.0
CLIMBING FIG,2018,4,5262.0,0.0,0.0
CLIMBING FIG,2019,4,5262.0,0.0,0.0
CLIMBING FIG,2020,4,5262.0,0.0,0.0
CLIMBING FIG,2021,4,5262.0,0.0,0.0
CLIMBING FIG,2022,4,5262.0,0.0,0.0
CLIMBING FIG,2023,4,5262.0,0.0,0.0
CLIMBING FIG,2024,4,5262.0,0.0,0.0
CLIMBING FIG DRIVE,2014,18,23047.0,0.0,0.0
CLIMBING FIG DRIVE,2015,18,23047.0,0.0,0.0
CLIMBING FIG DRIVE,2016,23,0.0,0.0,0.0
CLIMBING FIG DRIVE,2017,24,44091.0,0.0,0.0
CLIMBING FIG DRIVE,2018,24,44091.0,0.0,4.0
CLIMBING FIG DRIVE,2019,24,44091.0,0.0,6.0
CLIMBING FIG DRIVE,2020,24,44091.0,0.0,1.0
CLIMBING FIG DRIVE,2021,24,44091.0,0.0,0.0
CLIMBING FIG DRIVE,2022,24,44253.0,0.0,13.0
CLIMBING FIG DRIVE,2023,24,44253.0,0.0,15.0
CLIMBING FIG DRIVE,2024,24,44265.0,0.0,7.0
CLOTTS ROAD,2014,9,21780.0,0.0,0.0
CLOTTS ROAD,2015,9,21780.0,0.0,0.0
CLOTTS ROAD,2016,9,0.0,0.0,0.0
CLOTTS ROAD,2017,9,21780.0,0.0,0.0
CLOTTS ROAD,2018,9,21780.0,0.0,0.0
CLOTTS ROAD,2019,9,21780.0,0.0,2.0
CLOTTS ROAD,2020,9,21780.0,0.0,3.0
CLOTTS ROAD,2021,9,21780.0,0.0,1.0
CLOTTS ROAD,2022,9,21780.0,0.0,5.0
CLOTTS ROAD,2023,9,22676.0,0.0,7.0
CLOTTS ROAD,2024,9,22762.0,0.0,2.0
CLOVERVIEW STREET,2014,13,32258.0,0.0,0.0
CLOVERVIEW STREET,2015,13,32258.0,0.0,0.0
CLOVERVIEW STREET,2016,12,0.0,0.0,0.0
CLOVERVIEW STREET,2017,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2018,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2019,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2020,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2021,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2022,12,30008.0,0.0,2.0
CLOVERVIEW STREET,2023,12,30008.0,0.0,0.0
CLOVERVIEW STREET,2024,12,30008.0,0.0,2.0
COB TAIL WY,2014,11,48947.0,0.0,0.0
COB TAIL WY,2015,11,48947.0,0.0,0.0
COB TAIL WY,2016,10,0.0,0.0,0.0
COB TAIL WY,2017,10,36097.0,0.0,0.0
COB TAIL WY,2018,10,35097.0,0.0,0.0
COB TAIL WY,2019,10,35097.0,0.0,0.0
COB TAIL WY,2020,10,35097.0,0.0,0.0
COB TAIL WY,2021,10,35097.0,0.0,0.0
COB TAIL WY,2022,10,35581.0,0.0,0.0
COB TAIL WY,2023,10,35581.0,0.0,0.0
COB TAIL WY,2024,10,35581.0,0.0,0.0
COBTAIL WY,2016,1,0.0,0.0,0.0
COBTAIL WY,2017,1,3587.0,0.0,0.0
COBTAIL WY,2018,1,3587.0,0.0,0.0
COBTAIL WY,2019,1,3587.0,0.0,0.0
COBTAIL WY,2020,1,3587.0,0.0,0.0
COBTAIL WY,2021,1,3587.0,0.0,0.0
COBTAIL WY,2022,1,3587.0,0.0,0.0
COBTAIL WY,2023,1,3587.0,0.0,0.0
COBTAIL WY,2024,1,3587.0,0.0,0.0
COGWHEEL DRIVE,2022,19,12943.0,0.0,7.0
COGWHEEL DRIVE,2023,19,44707.0,0.0,4.0
COGWHEEL DRIVE,2024,20,46863.0,0.0,8.0
COGWHEEL DRIVE UNIT 30-7735,2022,1,0.0,0.0,0.0
COLBRIDGE DRIVE,2017,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2018,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2019,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2020,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2021,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2022,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2023,1,2489.0,0.0,0.0
COLBRIDGE DRIVE,2024,1,2489.0,0.0,0.0
COLEBRIDGE DRIVE,2014,2,3842.0,0.0,0.0
COLEBRIDGE DRIVE,2015,2,3842.0,0.0,0.0
COLEBRIDGE DRIVE,2016,2,0.0,0.0,0.0
COLEBRIDGE DRIVE,2017,23,32949.0,0.0,0.0
COLEBRIDGE DRIVE,2018,23,53701.0,0.0,1.0
COLEBRIDGE DRIVE,2019,23,53701.0,0.0,0.0
COLEBRIDGE DRIVE,2020,23,53701.0,0.0,0.0
COLEBRIDGE DRIVE,2021,23,53925.0,0.0,0.0
COLEBRIDGE DRIVE,2022,23,53925.0,0.0,0.0
COLEBRIDGE DRIVE,2023,23,53925.0,0.0,1.0
COLEBRIDGE DRIVE,2024,23,53925.0,0.0,0.0
COLTS NECK ROAD,2014,33,117640.0,0.0,0.0
COLTS NECK ROAD,2015,33,117640.0,0.0,0.0
COLTS NECK ROAD,2016,33,5.0,0.0,0.0
COLTS NECK ROAD,2017,33,136098.0,0.0,0.0
COLTS NECK ROAD,2018,33,136098.0,0.0,0.0
COLTS NECK ROAD,2019,33,136098.0,0.0,0.0
COLTS NECK ROAD,2020,33,136098.0,0.0,3.0
COLTS NECK ROAD,2021,33,136722.0,0.0,2.0
COLTS NECK ROAD,2022,33,138138.0,0.0,3.0
COLTS NECK ROAD,2023,33,138049.0,0.0,8.0
COLTS NECK ROAD,2024,33,138049.0,0.0,5.0
COMMONWEALTH DRIVE,2014,7,16496.0,0.0,0.0
COMMONWEALTH DRIVE,2015,7,16496.0,0.0,0.0
COMMONWEALTH DRIVE,2016,12,0.0,0.0,0.0
COMMONWEALTH DRIVE,2017,12,29885.0,0.0,0.0
COMMONWEALTH DRIVE,2018,11,27234.0,0.0,0.0
COMMONWEALTH DRIVE,2019,11,27234.0,0.0,2.0
COMMONWEALTH DRIVE,2020,11,27234.0,0.0,0.0
COMMONWEALTH DRIVE,2021,11,27234.0,0.0,1.0
COMMONWEALTH DRIVE,2022,11,27234.0,0.0,2.0
COMMONWEALTH DRIVE,2023,11,27234.0,0.0,3.0
COMMONWEALTH DRIVE,2024,11,27234.0,0.0,5.0
CONESTOGA VALLEY,2019,3,7887.0,0.0,1.0
CONESTOGA VALLEY,2020,3,7887.0,0.0,0.0
CONESTOGA VALLEY,2021,3,7887.0,0.0,0.0
CONESTOGA VALLEY,2022,3,7887.0,0.0,0.0
CONESTOGA VALLEY,2023,3,7887.0,0.0,0.0
CONESTOGA VALLEY,2024,3,7887.0,0.0,0.0
CONESTOGA VALLEY DRIVE,2017,1,1889.0,0.0,0.0
CONESTOGA VALLEY DRIVE,2018,1,1889.0,0.0,0.0
CONESTOGA VALLEY DRIVE,2019,64,56273.0,0.0,2.0
CONESTOGA VALLEY DRIVE,2020,64,143981.0,0.0,6.0
CONESTOGA VALLEY DRIVE,2021,64,151403.0,0.0,2.0
CONESTOGA VALLEY DRIVE,2022,64,151403.0,0.0,8.0
CONESTOGA VALLEY DRIVE,2023,64,151403.0,0.0,13.0
CONESTOGA VALLEY DRIVE,2024,64,151393.0,0.0,7.0
CONNER RIDGE STREET,2017,19,17557.0,0.0,0.0
CONNER RIDGE STREET,2018,19,37530.0,0.0,0.0
CONNER RIDGE STREET,2019,19,39168.0,0.0,0.0
CONNER RIDGE STREET,2020,18,37544.0,0.0,2.0
CONNER RIDGE STREET,2021,18,37488.0,0.0,2.0
CONNER RIDGE STREET,2022,19,39112.0,0.0,0.0
CONNER RIDGE STREET,2023,19,39112.0,0.0,2.0
CONNER RIDGE STREET,2024,19,39112.0,0.0,0.0
CONNOR RIDGE STREET,2020,1,1624.0,0.0,0.0
CONNOR RIDGE STREET,2021,1,1624.0,0.0,0.0
COOPERSHELL STREET,2016,2,0.0,0.0,0.0
COOPERSHELL STREET,2017,2,3270.0,0.0,0.0
COOPERSHELL STREET,2018,2,3270.0,0.0,0.0
COOPERSHELL STREET,2019,2,3270.0,0.0,0.0
COOPERSHELL STREET,2020,2,3270.0,0.0,0.0
COOPERSHELL STREET,2021,2,3270.0,0.0,0.0
COOPERSHELL STREET,2022,2,3270.0,0.0,0.0
COOPERSHELL STREET,2023,2,3270.0,0.0,0.0
COOPERSHELL STREET,2024,2,3270.0,0.0,0.0
COPPER SHELL STREET,2016,1,0.0,0.0,0.0
COPPER SHELL STREET,2017,1,1368.0,0.0,0.0
COPPER SHELL STREET,2018,1,1368.0,0.0,0.0
COPPER SHELL STREET,2019,1,1368.0,0.0,0.0
COPPER SHELL STREET,2020,1,1368.0,0.0,0.0
COPPER SHELL STREET,2021,1,1368.0,0.0,0.0
COPPER SHELL STREET,2022,1,1368.0,0.0,0.0
COPPER SHELL STREET,2023,1,1368.0,0.0,0.0
COPPER SHELL STREET,2024,1,1368.0,0.0,0.0
COPPERSHELL STREET,2014,23,37553.0,0.0,0.0
COPPERSHELL STREET,2015,23,37553.0,0.0,0.0
COPPERSHELL STREET,2016,20,0.0,0.0,0.0
COPPERSHELL STREET,2017,20,35187.0,0.0,0.0
COPPERSHELL STREET,2018,20,35187.0,0.0,0.0
COPPERSHELL STREET,2019,20,35187.0,0.0,1.0
COPPERSHELL STREET,2020,20,35187.0,0.0,2.0
COPPERSHELL STREET,2021,20,35187.0,0.0,1.0
COPPERSHELL STREET,2022,20,35187.0,0.0,1.0
COPPERSHELL STREET,2023,20,35187.0,0.0,1.0
COPPERSHELL STREET,2024,20,35187.0,0.0,0.0
CORDELLA STREET,2014,32,80323.0,0.0,0.0
CORDELLA STREET,2015,32,80323.0,0.0,0.0
CORDELLA STREET,2016,32,0.0,0.0,0.0
CORDELLA STREET,2017,34,83147.0,0.0,0.0
CORDELLA STREET,2018,34,83147.0,0.0,0.0
CORDELLA STREET,2019,34,83147.0,0.0,0.0
CORDELLA STREET,2020,34,83147.0,0.0,1.0
CORDELLA STREET,2021,34,83059.0,0.0,0.0
CORDELLA STREET,2022,34,83059.0,0.0,6.0
CORDELLA STREET,2023,34,83059.0,0.0,3.0
CORDELLA STREET,2024,34,83059.0,0.0,4.0
COSWHEEL DRIVE,2022,1,1424.0,0.0,0.0
COSWHEEL DRIVE,2023,1,1424.0,0.0,0.0
COSWHEEL DRIVE,2024,1,1424.0,0.0,0.0
COURT,2016,1,0.0,0.0,0.0
CR,2016,1,0.0,0.0,0.0
CRAFTON TRAIL LP,2014,13,24301.0,0.0,0.0
CRAFTON TRAIL LP,2015,13,24301.0,0.0,0.0
CRAFTON TRAIL LP,2016,13,0.0,0.0,0.0
CRAFTON TRAIL LP,2017,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2018,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2019,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2020,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2021,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2022,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2023,13,24317.0,0.0,0.0
CRAFTON TRAIL LP,2024,13,24317.0,0.0,0.0
CREEK HOLLOW ROAD,2014,33,120481.0,0.0,0.0
CREEK HOLLOW ROAD,2015,33,120481.0,0.0,0.0
CREEK HOLLOW ROAD,2016,31,0.0,0.0,0.0
CREEK HOLLOW ROAD,2017,33,118168.0,0.0,0.0
CREEK HOLLOW ROAD,2018,31,111665.0,0.0,1.0
CREEK HOLLOW ROAD,2019,33,118168.0,0.0,2.0
CREEK HOLLOW ROAD,2020,33,118168.0,0.0,0.0
CREEK HOLLOW ROAD,2021,33,118168.0,0.0,1.0
CREEK HOLLOW ROAD,2022,33,118168.0,0.0,3.0
CREEK HOLLOW ROAD,2023,33,118167.0,0.0,9.0
CREEK HOLLOW ROAD,2024,33,118167.0,0.0,9.0
CREEKWOOD DRIVE,2016,1,0.0,0.0,0.0
CREEKWOOD DRIVE,2017,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2018,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2019,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2020,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2021,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2022,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2023,1,3290.0,0.0,0.0
CREEKWOOD DRIVE,2024,1,3290.0,0.0,0.0
CREEKWOOD EST DRIVE,2016,27,0.0,0.0,0.0
CREEKWOOD EST DRIVE,2017,27,101692.0,0.0,0.0
CREEKWOOD EST DRIVE,2018,27,101692.0,0.0,0.0
CREEKWOOD EST DRIVE,2019,27,101692.0,0.0,0.0
CREEKWOOD EST DRIVE,2020,27,101065.0,0.0,0.0
CREEKWOOD EST DRIVE,2021,27,101065.0,0.0,0.0
CREEKWOOD EST DRIVE,2022,27,101065.0,0.0,0.0
CREEKWOOD EST DRIVE,2023,27,101490.0,0.0,0.0
CREEKWOOD EST DRIVE,2024,27,101490.0,0.0,0.0
CREEKWOOD ESTATES DRIVE,2014,29,105474.0,0.0,0.0
CREEKWOOD ESTATES DRIVE,2015,29,105474.0,0.0,0.0
CROOKED MILE ROAD,2014,7,25387.0,0.0,0.0
CROOKED MILE ROAD,2015,7,25387.0,0.0,0.0
CROOKED MILE ROAD,2016,7,0.0,0.0,0.0
CROOKED MILE ROAD,2017,7,25387.0,0.0,0.0
CROOKED MILE ROAD,2018,5,11946.0,0.0,0.0
CROOKED MILE ROAD,2019,7,21275.0,0.0,0.0
CROOKED MILE ROAD,2020,6,23034.0,0.0,0.0
CROOKED MILE ROAD,2021,6,23034.0,0.0,0.0
CROOKED MILE ROAD,2022,6,23034.0,0.0,0.0
CROOKED MILE ROAD,2023,6,21967.0,0.0,3.0
CROOKED MILE ROAD,2024,6,21967.0,0.0,2.0
CRYSTAL TREE COURT,2014,9,30022.0,0.0,0.0
CRYSTAL TREE COURT,2015,9,30022.0,0.0,0.0
CRYSTAL TREE COURT,2016,8,0.0,0.0,0.0
CRYSTAL TREE COURT,2017,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2018,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2019,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2020,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2021,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2022,8,27782.0,0.0,0.0
CRYSTAL TREE COURT,2023,8,27782.0,0.0,2.0
CRYSTAL TREE COURT,2024,8,27782.0,0.0,0.0
CRYSTAL TREE DRIVE,2016,1,0.0,0.0,0.0
CRYSTAL TREE DRIVE,2017,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2018,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2019,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2020,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2021,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2022,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2023,1,2461.0,0.0,0.0
CRYSTAL TREE DRIVE,2024,1,2461.0,0.0,0.0
DARLING ROAD,2014,36,86346.0,0.0,0.0
DARLING ROAD,2015,36,86346.0,0.0,0.0
DARLING ROAD,2016,36,0.0,0.0,0.0
DARLING ROAD,2017,36,87790.0,0.0,0.0
DARLING ROAD,2018,28,71333.0,0.0,0.0
DARLING ROAD,2019,34,84161.0,0.0,0.0
DARLING ROAD,2020,33,84161.0,0.0,1.0
DARLING ROAD,2021,33,84161.0,0.0,0.0
DARLING ROAD,2022,33,84161.0,0.0,3.0
DARLING ROAD,2023,33,84014.0,0.0,9.0
DARLING ROAD,2024,33,84014.0,0.0,6.0
DAVES DRIVE,2016,2,0.0,0.0,0.0
DAVES DRIVE,2017,2,5339.0,0.0,0.0
DAVES DRIVE,2018,2,5339.0,0.0,0.0
DAVES DRIVE,2019,2,5339.0,0.0,0.0
DAVES DRIVE,2020,2,5339.0,0.0,0.0
DAVES DRIVE,2021,2,5339.0,0.0,0.0
DEER PARK WY,2014,17,31555.0,0.0,0.0
DEER PARK WY,2015,17,31555.0,0.0,0.0
DEER PARK WY,2016,14,0.0,0.0,0.0
DEER PARK WY,2017,14,26566.0,0.0,0.0
DEER PARK WY,2018,14,26566.0,0.0,0.0
DEER PARK WY,2019,14,26566.0,0.0,0.0
DEER PARK WY,2020,14,26566.0,0.0,0.0
DEER PARK WY,2021,14,26566.0,0.0,0.0
DEER PARK WY,2022,14,26566.0,0.0,0.0
DEER PARK WY,2023,14,26566.0,0.0,0.0
DEER PARK WY,2024,14,26566.0,0.0,0.0
DEER PARK WY REAR,2016,1,0.0,0.0,0.0
DEER PARK WY REAR,2017,1,0.0,0.0,0.0
DEER PARK WY REAR,2018,1,0.0,0.0,0.0
DEER PARK WY REAR,2019,1,0.0,0.0,0.0
DEER PARK WY REAR,2020,1,0.0,0.0,0.0
DEER PARK WY REAR,2021,1,0.0,0.0,0.0
DEER PARK WY REAR,2022,1,0.0,0.0,0.0
DEER PARK WY REAR,2023,1,0.0,0.0,0.0
DEER PARK WY REAR,2024,1,0.0,0.0,0.0
DEER PW,2016,2,0.0,0.0,0.0
DEER PW,2017,2,3761.0,0.0,0.0
DEER PW,2018,2,3761.0,0.0,0.0
DEER PW,2019,2,3761.0,0.0,0.0
DEER PW,2020,2,3761.0,0.0,0.0
DEER PW,2021,2,3761.0,0.0,0.0
DEER PW,2022,2,3761.0,0.0,0.0
DEER PW,2023,2,3761.0,0.0,0.0
DEER PW,2024,2,3761.0,0.0,0.0
DEER TRAIL COURT,2014,5,9707.0,0.0,0.0
DEER TRAIL COURT,2015,5,9707.0,0.0,0.0
DEER TRAIL COURT,2016,5,0.0,0.0,0.0
DEER TRAIL COURT,2017,5,9914.0,0.0,0.0
DEER TRAIL COURT,2018,5,9914.0,0.0,0.0
DEER TRAIL COURT,2019,5,9914.0,0.0,0.0
DEER TRAIL COURT,2020,5,9914.0,0.0,0.0
DEER TRAIL COURT,2021,5,9914.0,0.0,0.0
DEER TRAIL COURT,2022,5,9914.0,0.0,0.0
DEER TRAIL COURT,2023,5,9914.0,0.0,0.0
DEER TRAIL COURT,2024,5,9914.0,0.0,1.0
DEER TRAIL ROAD,2014,31,60045.0,0.0,0.0
DEER TRAIL ROAD,2015,31,60045.0,0.0,0.0
DEER TRAIL ROAD,2016,30,0.0,0.0,0.0
DEER TRAIL ROAD,2017,31,54051.0,0.0,0.0
DEER TRAIL ROAD,2018,31,54051.0,0.0,3.0
DEER TRAIL ROAD,2019,31,54051.0,0.0,1.0
DEER TRAIL ROAD,2020,31,54051.0,0.0,1.0
DEER TRAIL ROAD,2021,31,54051.0,0.0,1.0
DEER TRAIL ROAD,2022,31,54051.0,0.0,2.0
DEER TRAIL ROAD,2023,31,54435.0,0.0,4.0
DEER TRAIL ROAD,2024,31,54435.0,0.0,6.0
DESERT WILLOW DRIVE,2014,6,16147.0,0.0,0.0
DESERT WILLOW DRIVE,2015,6,16147.0,0.0,0.0
DESERT WILLOW DRIVE,2016,5,0.0,0.0,0.0
DESERT WILLOW DRIVE,2017,6,14565.0,0.0,0.0
DESERT WILLOW DRIVE,2018,6,14565.0,0.0,0.0
DESERT WILLOW DRIVE,2019,6,14565.0,0.0,0.0
DESERT WILLOW DRIVE,2020,6,14565.0,0.0,0.0
DESERT WILLOW DRIVE,2021,6,14565.0,0.0,1.0
DESERT WILLOW DRIVE,2022,6,14565.0,0.0,1.0
DESERT WILLOW DRIVE,2023,6,14565.0,0.0,2.0
DESERT WILLOW DRIVE,2024,6,14565.0,0.0,2.0
DEVERELL DRIVE,2014,14,38834.0,0.0,0.0
DEVERELL DRIVE,2015,14,38834.0,0.0,0.0
DEVERELL DRIVE,2016,14,0.0,0.0,0.0
DEVERELL DRIVE,2017,14,36651.0,0.0,0.0
DEVERELL DRIVE,2018,14,36651.0,0.0,0.0
DEVERELL DRIVE,2019,14,36651.0,0.0,0.0
DEVERELL DRIVE,2020,14,36651.0,0.0,0.0
DEVERELL DRIVE,2021,14,36651.0,0.0,0.0
DEVERELL DRIVE,2022,14,36651.0,0.0,1.0
DEVERELL DRIVE,2023,14,36451.0,0.0,0.0
DEVERELL DRIVE,2024,14,36451.0,0.0,1.0
DIXON ROAD,2014,21,43858.0,0.0,0.0
DIXON ROAD,2015,21,43858.0,0.0,0.0
DIXON ROAD,2016,19,0.0,0.0,0.0
DIXON ROAD,2017,20,42394.0,0.0,0.0
DIXON ROAD,2018,18,38138.0,0.0,0.0
DIXON ROAD,2019,22,42680.0,0.0,0.0
DIXON ROAD,2020,22,42046.0,0.0,1.0
DIXON ROAD,2021,21,50470.0,0.0,0.0
DIXON ROAD,2022,21,50470.0,0.0,2.0
DIXON ROAD,2023,22,50470.0,0.0,2.0
DIXON ROAD,2024,22,54068.0,0.0,7.0
DOBBS AV,2014,12,0.0,0.0,0.0
DOBBS AV,2015,12,0.0,0.0,0.0
DOBBS AV,2016,12,0.0,0.0,0.0
DOBBS AV,2017,12,23053.0,0.0,0.0
DOBBS AV,2018,12,23053.0,0.0,0.0
DOBBS AV,2019,12,23053.0,0.0,0.0
DOBBS AV,2020,12,23053.0,0.0,0.0
DOBBS AV,2021,12,23053.0,0.0,0.0
DOBBS AV,2022,12,23053.0,0.0,0.0
DOBBS AV,2023,12,23053.0,0.0,0.0
DOBBS AV,2024,12,23053.0,0.0,0.0
DOGWOOD PL,2014,6,10441.0,0.0,0.0
DOGWOOD PL,2015,6,10441.0,0.0,0.0
DOGWOOD PL,2016,6,0.0,0.0,0.0
DOGWOOD PL,2017,6,9813.0,0.0,0.0
DOGWOOD PL,2018,5,7125.0,0.0,0.0
DOGWOOD PL,2019,6,9813.0,0.0,1.0
DOGWOOD PL,2020,6,9813.0,0.0,0.0
DOGWOOD PL,2021,6,9813.0,0.0,3.0
DOGWOOD PL,2022,6,9813.0,0.0,0.0
DOGWOOD PL,2023,6,9813.0,0.0,0.0
DOGWOOD PL,2024,6,9813.0,0.0,0.0
DOVER RIDGE COURT,2014,30,59794.0,0.0,0.0
DOVER RIDGE COURT,2015,30,59794.0,0.0,0.0
DOVER RIDGE COURT,2016,30,0.0,0.0,0.0
DOVER RIDGE COURT,2017,30,59784.0,0.0,0.0
DOVER RIDGE COURT,2018,30,59784.0,0.0,0.0
DOVER RIDGE COURT,2019,30,59784.0,0.0,3.0
DOVER RIDGE COURT,2020,30,59784.0,0.0,0.0
DOVER RIDGE COURT,2021,30,59784.0,0.0,0.0
DOVER RIDGE COURT,2022,30,59784.0,0.0,3.0
DOVER RIDGE COURT,2023,30,59784.0,0.0,2.0
DOVER RIDGE COURT,2024,30,59784.0,0.0,8.0
DOVER RIDGE DRIVE,2014,14,29559.0,0.0,0.0
DOVER RIDGE DRIVE,2015,14,29559.0,0.0,0.0
DOVER RIDGE DRIVE,2016,14,0.0,0.0,0.0
DOVER RIDGE DRIVE,2017,14,28972.0,0.0,0.0
DOVER RIDGE DRIVE,2018,14,28972.0,0.0,0.0
DOVER RIDGE DRIVE,2019,14,28972.0,0.0,0.0
DOVER RIDGE DRIVE,2020,14,28972.0,0.0,0.0
DOVER RIDGE DRIVE,2021,14,28972.0,0.0,0.0
DOVER RIDGE DRIVE,2022,14,28972.0,0.0,1.0
DOVER RIDGE DRIVE,2023,14,28972.0,0.0,2.0
DOVER RIDGE DRIVE,2024,14,28972.0,0.0,2.0
DRIVE,2016,17,0.0,0.0,0.0
DUGAN RIDGE DRIVE,2014,8,18386.0,0.0,0.0
DUGAN RIDGE DRIVE,2015,8,18386.0,0.0,0.0
DUGAN RIDGE DRIVE,2016,8,0.0,0.0,0.0
